station_id,doy,h24_n,h24_mean,h24_p10,h24_p25,h24_p50,h24_p75,h24_p90,h24_p6freq,h48_n,h48_mean,h48_p10,h48_p25,h48_p50,h48_p75,h48_p90,h72_n,h72_mean,h72_p10,h72_p25,h72_p50,h72_p75,h72_p90
642:WA:SNTL,1,149,1.913,0.0,0.0,0.0,2.0,7.0,0.1342,145,3.91,0.0,0.0,2.0,6.0,10.0,143,5.916,0.0,0.0,4.0,9.0,13.8
642:WA:SNTL,2,149,1.966,0.0,0.0,0.0,2.0,7.0,0.1342,146,3.911,0.0,0.0,2.0,6.0,10.0,143,6.042,0.0,0.0,5.0,9.0,14.8
642:WA:SNTL,3,150,1.927,0.0,0.0,0.0,2.75,7.0,0.1333,146,3.979,0.0,0.0,2.0,6.0,10.0,143,6.161,0.0,0.0,5.0,9.0,15.8
642:WA:SNTL,4,149,2.034,0.0,0.0,0.0,3.0,7.0,0.1342,145,4.152,0.0,0.0,2.0,6.0,10.6,142,6.338,0.0,0.0,5.0,9.0,17.9
642:WA:SNTL,5,149,2.081,0.0,0.0,0.0,3.0,7.0,0.1477,145,4.186,0.0,0.0,2.0,6.0,11.6,142,6.268,0.0,0.0,4.5,9.0,18.0
642:WA:SNTL,6,149,2.067,0.0,0.0,0.0,3.0,7.0,0.1477,145,4.069,0.0,0.0,2.0,6.0,11.6,143,6.182,0.0,0.0,4.0,9.5,18.0
642:WA:SNTL,7,149,1.966,0.0,0.0,0.0,2.0,7.0,0.1409,146,4.007,0.0,0.0,1.0,6.0,11.5,144,6.174,0.0,0.0,4.5,10.0,18.0
642:WA:SNTL,8,147,2.041,0.0,0.0,0.0,3.0,7.0,0.1497,144,4.125,0.0,0.0,1.5,7.0,11.7,143,6.21,0.0,0.0,5.0,10.0,18.0
642:WA:SNTL,9,147,2.061,0.0,0.0,0.0,3.0,7.0,0.1497,145,4.103,0.0,0.0,1.0,7.0,11.0,143,6.147,0.0,0.0,5.0,10.0,17.8
642:WA:SNTL,10,148,2.034,0.0,0.0,0.0,3.0,7.0,0.1554,145,4.041,0.0,0.0,2.0,7.0,11.6,143,6.014,0.0,0.0,5.0,10.0,16.8
642:WA:SNTL,11,147,1.986,0.0,0.0,0.0,3.5,7.0,0.1497,145,3.924,0.0,0.0,2.0,6.0,11.0,143,5.804,0.0,0.0,4.0,9.0,15.0
642:WA:SNTL,12,148,1.912,0.0,0.0,0.0,3.0,7.0,0.1419,146,3.747,0.0,0.0,1.0,6.0,11.0,144,5.618,0.0,0.0,4.0,9.0,14.7
642:WA:SNTL,13,148,1.791,0.0,0.0,0.0,3.0,6.0,0.1351,146,3.63,0.0,0.0,2.0,6.0,10.0,144,5.493,0.0,0.0,4.0,9.0,13.7
642:WA:SNTL,14,148,1.797,0.0,0.0,0.0,3.0,6.0,0.1351,146,3.63,0.0,0.0,2.0,6.0,10.0,144,5.41,0.0,0.0,4.0,9.0,13.7
642:WA:SNTL,15,148,1.791,0.0,0.0,0.0,3.0,6.0,0.1351,146,3.541,0.0,0.0,2.0,6.0,10.0,144,5.222,0.0,0.0,4.0,8.25,12.7
642:WA:SNTL,16,148,1.709,0.0,0.0,0.0,2.0,6.0,0.1284,146,3.363,0.0,0.0,1.0,5.0,10.0,144,4.979,0.0,0.0,3.0,8.0,12.7
642:WA:SNTL,17,148,1.615,0.0,0.0,0.0,2.0,6.0,0.1284,146,3.205,0.0,0.0,0.5,5.0,10.0,145,4.614,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,18,148,1.554,0.0,0.0,0.0,2.0,6.0,0.1216,147,2.952,0.0,0.0,0.0,5.0,10.0,146,4.301,0.0,0.0,2.5,7.0,12.0
642:WA:SNTL,19,149,1.376,0.0,0.0,0.0,2.0,6.0,0.1074,148,2.716,0.0,0.0,0.0,5.0,8.3,147,4.014,0.0,0.0,2.0,6.0,11.0
642:WA:SNTL,20,149,1.329,0.0,0.0,0.0,2.0,5.0,0.094,148,2.628,0.0,0.0,0.0,4.25,8.0,147,4.027,0.0,0.0,2.0,6.0,11.0
642:WA:SNTL,21,149,1.289,0.0,0.0,0.0,1.0,5.0,0.0872,148,2.689,0.0,0.0,0.0,4.25,8.3,147,4.129,0.0,0.0,3.0,6.0,11.0
642:WA:SNTL,22,149,1.389,0.0,0.0,0.0,2.0,5.2,0.1007,148,2.831,0.0,0.0,1.0,5.0,9.0,147,4.32,0.0,0.0,3.0,7.0,11.4
642:WA:SNTL,23,149,1.43,0.0,0.0,0.0,2.0,5.2,0.1007,148,2.919,0.0,0.0,1.0,5.0,8.6,146,4.281,0.0,0.0,2.5,7.0,12.0
642:WA:SNTL,24,149,1.477,0.0,0.0,0.0,2.0,5.2,0.1007,147,2.857,0.0,0.0,1.0,5.0,8.8,146,4.13,0.0,0.0,2.0,6.0,11.5
642:WA:SNTL,25,148,1.385,0.0,0.0,0.0,2.0,5.0,0.0878,147,2.667,0.0,0.0,1.0,4.0,8.0,146,4.021,0.0,0.0,2.0,6.0,11.0
642:WA:SNTL,26,148,1.297,0.0,0.0,0.0,1.0,5.0,0.0878,147,2.66,0.0,0.0,1.0,4.0,8.4,146,4.288,0.0,0.0,2.0,7.75,11.0
642:WA:SNTL,27,148,1.372,0.0,0.0,0.0,1.25,5.0,0.0946,147,3.007,0.0,0.0,1.0,4.5,9.4,146,4.616,0.0,0.0,2.0,8.0,12.0
642:WA:SNTL,28,148,1.642,0.0,0.0,0.0,2.0,6.0,0.1149,147,3.259,0.0,0.0,1.0,5.0,10.0,146,4.856,0.0,0.0,2.0,8.0,12.0
642:WA:SNTL,29,148,1.622,0.0,0.0,0.0,2.0,6.0,0.1081,147,3.224,0.0,0.0,1.0,5.0,10.0,146,4.76,0.0,0.0,2.0,7.0,12.0
642:WA:SNTL,30,148,1.608,0.0,0.0,0.0,2.0,6.0,0.1081,147,3.15,0.0,0.0,1.0,5.0,10.0,146,4.74,0.0,0.0,2.0,7.0,11.5
642:WA:SNTL,31,148,1.547,0.0,0.0,0.0,2.0,6.0,0.1081,147,3.143,0.0,0.0,1.0,5.0,10.0,146,4.692,0.0,0.0,2.0,7.0,11.0
642:WA:SNTL,32,148,1.601,0.0,0.0,0.0,2.0,6.0,0.1081,147,3.156,0.0,0.0,1.0,5.0,10.0,145,4.683,0.0,0.0,2.0,8.0,11.0
642:WA:SNTL,33,148,1.561,0.0,0.0,0.0,2.0,6.0,0.1081,146,3.103,0.0,0.0,1.0,5.0,9.5,144,4.701,0.0,0.0,2.0,7.0,11.0
642:WA:SNTL,34,147,1.537,0.0,0.0,0.0,2.0,5.4,0.102,145,3.152,0.0,0.0,1.0,5.0,9.6,143,4.853,0.0,0.0,2.0,7.0,11.0
642:WA:SNTL,35,146,1.61,0.0,0.0,0.0,2.0,5.5,0.1027,144,3.326,0.0,0.0,1.0,5.0,9.7,142,5.056,0.0,0.0,2.0,7.0,11.9
642:WA:SNTL,36,145,1.71,0.0,0.0,0.0,2.0,6.0,0.1103,143,3.455,0.0,0.0,1.0,5.0,10.0,141,5.199,0.0,0.0,2.0,7.0,12.0
642:WA:SNTL,37,144,1.736,0.0,0.0,0.0,2.0,6.0,0.1111,142,3.493,0.0,0.0,1.0,5.0,9.0,139,5.158,0.0,0.0,2.0,7.0,12.2
642:WA:SNTL,38,143,1.748,0.0,0.0,0.0,2.0,6.0,0.1189,140,3.479,0.0,0.0,1.0,5.0,9.1,138,5.246,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,39,141,1.709,0.0,0.0,0.0,2.0,6.0,0.1206,139,3.525,0.0,0.0,1.0,5.0,9.0,137,5.321,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,40,141,1.766,0.0,0.0,0.0,2.0,6.0,0.1206,139,3.597,0.0,0.0,1.0,5.0,9.2,137,5.343,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,41,141,1.78,0.0,0.0,0.0,2.0,6.0,0.1206,139,3.561,0.0,0.0,1.0,5.0,10.0,137,5.146,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,42,140,1.743,0.0,0.0,0.0,2.0,6.0,0.1214,138,3.377,0.0,0.0,1.0,5.0,10.0,136,4.846,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,43,139,1.597,0.0,0.0,0.0,2.0,5.2,0.1007,137,3.117,0.0,0.0,1.0,5.0,9.4,135,4.644,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,44,138,1.486,0.0,0.0,0.0,2.0,5.0,0.087,136,3.066,0.0,0.0,1.0,5.0,8.5,133,4.624,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,45,137,1.547,0.0,0.0,0.0,2.0,5.0,0.0949,134,3.157,0.0,0.0,1.0,5.0,8.7,131,4.611,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,46,135,1.563,0.0,0.0,0.0,2.0,5.0,0.0889,132,3.068,0.0,0.0,1.0,5.0,8.0,128,4.617,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,47,133,1.459,0.0,0.0,0.0,2.0,5.0,0.0827,129,3.047,0.0,0.0,1.0,5.0,8.2,126,4.675,0.0,0.0,3.0,7.0,12.0
642:WA:SNTL,48,131,1.519,0.0,0.0,0.0,2.0,5.0,0.084,128,3.203,0.0,0.0,1.0,5.0,9.0,124,4.839,0.0,0.75,3.0,7.0,12.0
642:WA:SNTL,49,131,1.649,0.0,0.0,0.0,2.0,5.0,0.0992,127,3.315,0.0,0.0,2.0,5.0,9.0,123,4.992,0.0,1.0,4.0,7.0,13.0
642:WA:SNTL,50,130,1.654,0.0,0.0,0.0,3.0,6.0,0.1231,126,3.357,0.0,0.0,2.0,6.0,9.5,122,5.156,0.0,1.0,4.0,8.0,13.0
642:WA:SNTL,51,130,1.677,0.0,0.0,0.0,3.0,6.0,0.1308,126,3.484,0.0,0.0,2.0,6.0,9.5,122,5.262,0.0,1.0,4.0,8.0,13.0
642:WA:SNTL,52,130,1.777,0.0,0.0,0.0,3.0,6.0,0.1462,126,3.563,0.0,0.0,2.0,6.0,10.0,123,5.472,0.0,0.0,4.0,8.5,14.0
642:WA:SNTL,53,130,1.754,0.0,0.0,0.0,3.0,6.0,0.1385,127,3.606,0.0,0.0,2.0,6.0,10.0,124,5.484,0.0,0.0,4.0,8.25,14.0
642:WA:SNTL,54,131,1.832,0.0,0.0,0.0,3.0,6.0,0.145,128,3.656,0.0,0.0,2.0,6.0,10.0,125,5.544,0.0,0.0,4.0,9.0,14.0
642:WA:SNTL,55,131,1.817,0.0,0.0,0.0,3.0,7.0,0.1527,128,3.664,0.0,0.0,2.0,6.0,10.0,125,5.472,0.0,0.0,4.0,9.0,14.0
642:WA:SNTL,56,131,1.84,0.0,0.0,0.0,3.0,6.0,0.145,128,3.609,0.0,0.0,2.0,6.0,10.0,125,5.272,0.0,0.0,3.0,8.0,13.6
642:WA:SNTL,57,131,1.763,0.0,0.0,0.0,3.0,6.0,0.1374,128,3.391,0.0,0.0,2.0,6.0,9.3,125,5.048,0.0,0.0,3.0,8.0,13.0
642:WA:SNTL,58,131,1.626,0.0,0.0,0.0,2.5,6.0,0.1298,128,3.25,0.0,0.0,1.5,6.0,9.3,125,4.928,0.0,0.0,3.0,8.0,13.0
642:WA:SNTL,59,131,1.626,0.0,0.0,0.0,2.5,6.0,0.1374,128,3.273,0.0,0.0,1.5,6.0,10.0,126,4.913,0.0,0.0,3.0,7.75,13.0
642:WA:SNTL,60,131,1.649,0.0,0.0,0.0,2.5,6.0,0.1374,129,3.264,0.0,0.0,1.0,6.0,10.0,127,5.024,0.0,0.0,3.0,8.5,13.0
642:WA:SNTL,61,132,1.629,0.0,0.0,0.0,2.25,6.0,0.1364,130,3.362,0.0,0.0,1.0,6.0,10.0,129,5.155,0.0,0.0,3.0,9.0,13.0
642:WA:SNTL,62,133,1.744,0.0,0.0,0.0,3.0,6.8,0.1429,132,3.523,0.0,0.0,2.0,6.0,10.0,131,5.366,0.0,0.0,3.0,10.0,13.0
642:WA:SNTL,63,134,1.813,0.0,0.0,0.0,2.75,7.0,0.1493,133,3.617,0.0,0.0,2.0,6.0,10.0,133,5.398,0.0,0.0,3.0,10.0,13.8
642:WA:SNTL,64,134,1.813,0.0,0.0,0.0,2.75,6.7,0.1567,134,3.582,0.0,0.0,2.0,6.0,10.0,134,5.343,0.0,0.0,3.0,10.0,13.0
642:WA:SNTL,65,135,1.756,0.0,0.0,0.0,2.5,6.6,0.1333,135,3.504,0.0,0.0,2.0,6.0,10.0,135,5.193,0.0,0.0,3.0,9.0,13.0
642:WA:SNTL,66,135,1.748,0.0,0.0,0.0,2.5,6.0,0.1333,135,3.437,0.0,0.0,2.0,5.0,10.6,135,5.037,0.0,0.0,3.0,9.0,13.0
642:WA:SNTL,67,135,1.689,0.0,0.0,0.0,2.0,6.0,0.1259,135,3.289,0.0,0.0,1.0,5.0,10.6,135,4.807,0.0,0.0,3.0,8.0,13.0
642:WA:SNTL,68,135,1.6,0.0,0.0,0.0,2.0,6.0,0.1185,135,3.119,0.0,0.0,1.0,5.0,10.0,135,4.563,0.0,0.0,2.0,8.0,13.0
642:WA:SNTL,69,135,1.519,0.0,0.0,0.0,2.0,6.0,0.1111,135,2.963,0.0,0.0,1.0,4.5,10.0,135,4.348,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,70,135,1.444,0.0,0.0,0.0,2.0,5.6,0.1037,135,2.83,0.0,0.0,0.0,4.0,10.0,135,4.252,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,71,135,1.385,0.0,0.0,0.0,1.5,5.6,0.1037,135,2.807,0.0,0.0,0.0,4.0,10.0,135,4.215,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,72,135,1.422,0.0,0.0,0.0,1.5,6.0,0.1111,135,2.83,0.0,0.0,0.0,4.0,10.0,135,4.237,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,73,135,1.407,0.0,0.0,0.0,1.0,6.0,0.1111,135,2.815,0.0,0.0,0.0,4.0,9.6,135,4.222,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,74,135,1.407,0.0,0.0,0.0,2.0,5.6,0.1037,135,2.815,0.0,0.0,0.0,4.0,9.0,135,4.319,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,75,135,1.407,0.0,0.0,0.0,2.0,6.0,0.1111,135,2.911,0.0,0.0,1.0,5.0,9.0,135,4.319,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,76,135,1.504,0.0,0.0,0.0,2.0,6.0,0.1185,135,2.911,0.0,0.0,1.0,5.0,9.0,135,4.274,0.0,0.0,2.0,7.0,13.0
642:WA:SNTL,77,135,1.407,0.0,0.0,0.0,2.0,6.0,0.1111,135,2.77,0.0,0.0,0.0,5.0,8.6,135,3.948,0.0,0.0,2.0,6.5,12.2
642:WA:SNTL,78,135,1.363,0.0,0.0,0.0,1.5,6.0,0.1111,135,2.541,0.0,0.0,0.0,4.0,8.0,134,3.746,0.0,0.0,2.0,6.0,11.0
642:WA:SNTL,79,135,1.178,0.0,0.0,0.0,1.0,5.0,0.0889,134,2.373,0.0,0.0,0.0,4.0,8.0,133,3.489,0.0,0.0,1.0,6.0,10.6
642:WA:SNTL,80,134,1.187,0.0,0.0,0.0,1.0,5.0,0.097,133,2.293,0.0,0.0,0.0,3.0,8.0,132,3.22,0.0,0.0,1.0,5.25,9.0
642:WA:SNTL,81,134,1.09,0.0,0.0,0.0,1.0,4.0,0.0821,133,2.0,0.0,0.0,0.0,3.0,7.0,132,3.03,0.0,0.0,1.0,5.0,8.9
642:WA:SNTL,82,134,0.896,0.0,0.0,0.0,0.0,3.7,0.0597,133,1.91,0.0,0.0,0.0,2.0,7.0,132,2.924,0.0,0.0,1.0,5.0,8.9
642:WA:SNTL,83,134,1.0,0.0,0.0,0.0,0.75,4.0,0.0672,133,2.0,0.0,0.0,0.0,2.0,7.0,132,3.045,0.0,0.0,1.0,5.0,9.0
642:WA:SNTL,84,134,0.985,0.0,0.0,0.0,0.75,4.0,0.0597,133,2.015,0.0,0.0,0.0,2.0,7.8,132,3.068,0.0,0.0,1.0,5.0,9.0
642:WA:SNTL,85,134,1.015,0.0,0.0,0.0,0.75,4.0,0.0597,133,2.053,0.0,0.0,0.0,3.0,7.8,132,3.22,0.0,0.0,1.0,5.0,9.0
642:WA:SNTL,86,134,1.022,0.0,0.0,0.0,0.0,4.0,0.0672,133,2.173,0.0,0.0,0.0,3.0,8.0,132,3.364,0.0,0.0,1.0,5.0,9.0
642:WA:SNTL,87,134,1.134,0.0,0.0,0.0,0.75,4.0,0.0672,133,2.308,0.0,0.0,0.0,3.0,8.0,132,3.5,0.0,0.0,1.0,5.0,10.8
642:WA:SNTL,88,134,1.157,0.0,0.0,0.0,1.0,4.0,0.0672,133,2.331,0.0,0.0,0.0,3.0,8.0,132,3.553,0.0,0.0,1.0,5.0,9.9
642:WA:SNTL,89,134,1.157,0.0,0.0,0.0,0.75,4.7,0.0746,133,2.361,0.0,0.0,0.0,3.0,8.0,131,3.534,0.0,0.0,2.0,5.0,10.0
642:WA:SNTL,90,134,1.187,0.0,0.0,0.0,1.0,4.7,0.0746,132,2.333,0.0,0.0,0.0,3.0,8.0,130,3.477,0.0,0.0,1.5,5.0,10.0
642:WA:SNTL,91,133,1.135,0.0,0.0,0.0,1.0,4.0,0.0677,131,2.252,0.0,0.0,0.0,3.0,8.0,129,3.426,0.0,0.0,2.0,5.0,10.0
642:WA:SNTL,92,133,1.098,0.0,0.0,0.0,1.0,4.0,0.0677,131,2.237,0.0,0.0,0.0,3.0,8.0,128,3.508,0.0,0.0,2.0,5.0,10.0
642:WA:SNTL,93,133,1.12,0.0,0.0,0.0,1.0,4.0,0.0602,130,2.346,0.0,0.0,0.0,3.0,8.0,128,3.477,0.0,0.0,2.0,5.0,10.0
642:WA:SNTL,94,132,1.197,0.0,0.0,0.0,1.0,4.0,0.0682,130,2.292,0.0,0.0,0.0,3.0,7.1,128,3.398,0.0,0.0,2.0,5.0,10.0
642:WA:SNTL,95,133,1.068,0.0,0.0,0.0,1.0,4.0,0.0526,131,2.13,0.0,0.0,0.0,3.0,6.0,129,3.326,0.0,0.0,2.0,5.0,9.2
642:WA:SNTL,96,133,1.045,0.0,0.0,0.0,1.0,4.0,0.0526,131,2.206,0.0,0.0,0.0,3.0,6.0,129,3.295,0.0,0.0,2.0,5.0,9.0
642:WA:SNTL,97,133,1.143,0.0,0.0,0.0,1.0,4.0,0.0602,131,2.198,0.0,0.0,0.0,3.0,6.0,129,3.302,0.0,0.0,2.0,5.0,8.2
642:WA:SNTL,98,133,1.038,0.0,0.0,0.0,1.0,4.0,0.0526,131,2.107,0.0,0.0,0.0,3.0,6.0,129,3.209,0.0,0.0,2.0,5.0,8.0
642:WA:SNTL,99,133,1.053,0.0,0.0,0.0,1.0,4.0,0.0526,131,2.122,0.0,0.0,0.0,3.0,6.0,129,3.256,0.0,0.0,2.0,5.0,8.0
642:WA:SNTL,100,133,1.053,0.0,0.0,0.0,1.0,4.0,0.0526,131,2.153,0.0,0.0,0.0,3.0,6.0,129,3.132,0.0,0.0,2.0,5.0,8.0
642:WA:SNTL,101,133,1.083,0.0,0.0,0.0,1.0,4.0,0.0526,131,2.031,0.0,0.0,0.0,3.0,6.0,129,3.0,0.0,0.0,2.0,5.0,8.0
642:WA:SNTL,102,133,0.932,0.0,0.0,0.0,1.0,4.0,0.0451,131,1.87,0.0,0.0,0.0,3.0,6.0,129,2.736,0.0,0.0,1.0,4.0,8.0
642:WA:SNTL,103,133,0.925,0.0,0.0,0.0,1.0,4.0,0.0451,131,1.763,0.0,0.0,0.0,3.0,6.0,129,2.465,0.0,0.0,1.0,4.0,7.2
642:WA:SNTL,104,133,0.827,0.0,0.0,0.0,1.0,3.0,0.0376,131,1.504,0.0,0.0,0.0,3.0,4.0,130,2.146,0.0,0.0,0.0,3.0,7.0
642:WA:SNTL,105,133,0.669,0.0,0.0,0.0,0.0,3.0,0.0226,132,1.295,0.0,0.0,0.0,2.25,4.0,131,1.939,0.0,0.0,0.0,3.0,6.0
642:WA:SNTL,106,134,0.612,0.0,0.0,0.0,0.0,3.0,0.0224,133,1.241,0.0,0.0,0.0,2.0,4.0,132,1.795,0.0,0.0,0.0,3.0,6.0
642:WA:SNTL,107,134,0.619,0.0,0.0,0.0,0.0,3.0,0.0224,133,1.165,0.0,0.0,0.0,1.0,4.0,133,1.639,0.0,0.0,0.0,3.0,6.0
642:WA:SNTL,108,134,0.537,0.0,0.0,0.0,0.0,3.0,0.0224,134,1.007,0.0,0.0,0.0,1.0,4.0,134,1.515,0.0,0.0,0.0,3.0,5.0
642:WA:SNTL,109,135,0.467,0.0,0.0,0.0,0.0,2.0,0.0148,135,0.97,0.0,0.0,0.0,1.0,4.0,135,1.459,0.0,0.0,0.0,3.0,5.0
642:WA:SNTL,110,135,0.504,0.0,0.0,0.0,0.0,2.6,0.0148,135,0.993,0.0,0.0,0.0,1.0,4.0,135,1.415,0.0,0.0,0.0,3.0,5.0
642:WA:SNTL,111,135,0.489,0.0,0.0,0.0,0.0,2.6,0.0148,135,0.911,0.0,0.0,0.0,0.0,4.0,135,1.378,0.0,0.0,0.0,2.5,5.0
642:WA:SNTL,112,135,0.422,0.0,0.0,0.0,0.0,1.6,0.0074,135,0.889,0.0,0.0,0.0,0.0,3.6,135,1.274,0.0,0.0,0.0,1.0,5.0
642:WA:SNTL,113,135,0.467,0.0,0.0,0.0,0.0,3.0,0.0074,135,0.852,0.0,0.0,0.0,0.0,3.0,135,1.2,0.0,0.0,0.0,1.0,5.0
642:WA:SNTL,114,135,0.385,0.0,0.0,0.0,0.0,1.0,0.0074,135,0.733,0.0,0.0,0.0,0.0,3.0,135,1.007,0.0,0.0,0.0,0.0,4.0
642:WA:SNTL,115,135,0.348,0.0,0.0,0.0,0.0,0.6,0.0074,135,0.622,0.0,0.0,0.0,0.0,3.0,135,0.867,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,116,135,0.274,0.0,0.0,0.0,0.0,0.0,0.0,135,0.519,0.0,0.0,0.0,0.0,3.0,135,0.726,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,117,135,0.244,0.0,0.0,0.0,0.0,0.0,0.0,135,0.452,0.0,0.0,0.0,0.0,3.0,135,0.704,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,118,135,0.207,0.0,0.0,0.0,0.0,0.0,0.0,135,0.459,0.0,0.0,0.0,0.0,2.6,134,0.724,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,119,135,0.252,0.0,0.0,0.0,0.0,0.0,0.0074,134,0.515,0.0,0.0,0.0,0.0,3.0,133,0.774,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,120,134,0.261,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.519,0.0,0.0,0.0,0.0,3.0,132,0.758,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,121,134,0.254,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.489,0.0,0.0,0.0,0.0,2.6,132,0.705,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,122,134,0.231,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.444,0.0,0.0,0.0,0.0,1.0,132,0.659,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,123,134,0.209,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.421,0.0,0.0,0.0,0.0,1.0,132,0.621,0.0,0.0,0.0,0.0,3.0
642:WA:SNTL,124,134,0.209,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.406,0.0,0.0,0.0,0.0,1.0,132,0.606,0.0,0.0,0.0,0.0,2.8
642:WA:SNTL,125,134,0.194,0.0,0.0,0.0,0.0,0.0,0.0149,133,0.391,0.0,0.0,0.0,0.0,1.0,132,0.561,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,126,134,0.194,0.0,0.0,0.0,0.0,0.0,0.0149,133,0.361,0.0,0.0,0.0,0.0,0.8,132,0.5,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,127,134,0.164,0.0,0.0,0.0,0.0,0.0,0.0149,133,0.301,0.0,0.0,0.0,0.0,0.0,131,0.427,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,128,134,0.134,0.0,0.0,0.0,0.0,0.0,0.0149,132,0.258,0.0,0.0,0.0,0.0,0.0,130,0.385,0.0,0.0,0.0,0.0,0.1
642:WA:SNTL,129,133,0.135,0.0,0.0,0.0,0.0,0.0,0.015,131,0.26,0.0,0.0,0.0,0.0,0.0,129,0.411,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,130,133,0.135,0.0,0.0,0.0,0.0,0.0,0.015,131,0.282,0.0,0.0,0.0,0.0,0.0,129,0.457,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,131,133,0.158,0.0,0.0,0.0,0.0,0.0,0.015,131,0.328,0.0,0.0,0.0,0.0,1.0,129,0.527,0.0,0.0,0.0,0.0,1.2
642:WA:SNTL,132,133,0.18,0.0,0.0,0.0,0.0,0.0,0.015,131,0.374,0.0,0.0,0.0,0.0,1.0,129,0.527,0.0,0.0,0.0,0.0,2.0
642:WA:SNTL,133,133,0.203,0.0,0.0,0.0,0.0,0.0,0.015,131,0.351,0.0,0.0,0.0,0.0,1.0,130,0.492,0.0,0.0,0.0,0.0,2.0
642:WA:SNTL,134,133,0.158,0.0,0.0,0.0,0.0,0.0,0.0075,132,0.295,0.0,0.0,0.0,0.0,1.0,131,0.427,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,135,134,0.149,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.278,0.0,0.0,0.0,0.0,1.0,132,0.409,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,136,134,0.142,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.271,0.0,0.0,0.0,0.0,1.0,132,0.402,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,137,134,0.142,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.271,0.0,0.0,0.0,0.0,1.0,132,0.402,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,138,134,0.142,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.271,0.0,0.0,0.0,0.0,1.0,132,0.356,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,139,134,0.142,0.0,0.0,0.0,0.0,0.0,0.0075,133,0.226,0.0,0.0,0.0,0.0,1.0,132,0.311,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,140,134,0.097,0.0,0.0,0.0,0.0,0.0,0.0,133,0.18,0.0,0.0,0.0,0.0,1.0,132,0.265,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,141,134,0.097,0.0,0.0,0.0,0.0,0.0,0.0,133,0.18,0.0,0.0,0.0,0.0,1.0,132,0.25,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,142,134,0.097,0.0,0.0,0.0,0.0,0.0,0.0,133,0.165,0.0,0.0,0.0,0.0,0.8,133,0.256,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,143,134,0.082,0.0,0.0,0.0,0.0,0.0,0.0,134,0.172,0.0,0.0,0.0,0.0,1.0,134,0.261,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,144,135,0.089,0.0,0.0,0.0,0.0,0.0,0.0,135,0.178,0.0,0.0,0.0,0.0,1.0,135,0.244,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,145,135,0.089,0.0,0.0,0.0,0.0,0.0,0.0,135,0.156,0.0,0.0,0.0,0.0,1.0,135,0.2,0.0,0.0,0.0,0.0,1.0
642:WA:SNTL,146,135,0.067,0.0,0.0,0.0,0.0,0.0,0.0,135,0.111,0.0,0.0,0.0,0.0,0.0,135,0.126,0.0,0.0,0.0,0.0,0.6
